Nonce,Sender,GethJSONRPC Hash,GatewayTransactionsWS(wss://uk.eth.blxrbdn.com/ws) Hash,GethJSONRPC Time,GatewayTransactionsWS(wss://uk.eth.blxrbdn.com/ws) Time,Time diff,GethJSONRPC message len,GatewayTransactionsWS(wss://uk.eth.blxrbdn.com/ws) message len,Hashes are equal
16,0x3cdcfbe795ff2818a9f3552778073a2ef6355493,0xd046f141c671666f5684b04f9d01c2a2741b3468bc6832b811d8a9ea1eac47e9,0xd046f141c671666f5684b04f9d01c2a2741b3468bc6832b811d8a9ea1eac47e9,2023-10-23T17:24:33.496989,2023-10-23T17:24:33.304606,192382,1923,1658,true
3,0x95076cf31c482ac953f5aae524f5dbd826f9d033,0x0d989a41c95b0cdb866e6fcbd4b9baa7526c457bde49b26bab2ee6305dca7eef,0x0d989a41c95b0cdb866e6fcbd4b9baa7526c457bde49b26bab2ee6305dca7eef,2023-10-23T17:24:44.038178,2023-10-23T17:24:43.892091,146087,756,486,true
6291,0xa76e31d8471d569efdd3d95d1b11ce6710f4533f,0x3c6cd15c961680d5de037c86455a03d257b9adde6bdb3a85f8220fe9beacd9bd,0x3c6cd15c961680d5de037c86455a03d257b9adde6bdb3a85f8220fe9beacd9bd,2023-10-23T17:24:00.388008,2023-10-23T17:24:00.314650,73358,96460,96194,true
1075,0xf61a30978ecb7cccb30eb97f9ba94b8b35675034,0xdc35a63e70e020669e685f9ab22773da8432f54ed52625dec07f02cdb79f11b1,0xdc35a63e70e020669e685f9ab22773da8432f54ed52625dec07f02cdb79f11b1,2023-10-23T17:24:12.700966,2023-10-23T17:24:12.565590,135376,679,474,true
283,0xb0266a36dcb8b336eeeaa3b75cde2bd7f52e92de,0x45d4c0ebd94baa66c99cbba65c8d43f558653cf728241da58e119dd96a2a8a43,0x45d4c0ebd94baa66c99cbba65c8d43f558653cf728241da58e119dd96a2a8a43,2023-10-23T17:24:08.806576,2023-10-23T17:24:08.606985,199591,2373,2110,true
5321754,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x22164949daee287cab07a495fc0f400ab605a47a557f8c9c1505db9744a09df0,0x22164949daee287cab07a495fc0f400ab605a47a557f8c9c1505db9744a09df0,2023-10-23T17:24:27.715959,2023-10-23T17:24:27.479770,236188,765,494,true
22,0x5f4cb89233d2ca1588c781e9a17df8169b11aaa1,0xd734791fce5ff5874a6c9423a6da7b88df37b61bfc06219671104bd77ac1ff87,0xd734791fce5ff5874a6c9423a6da7b88df37b61bfc06219671104bd77ac1ff87,2023-10-23T17:24:46.610964,2023-10-23T17:24:46.383875,227089,3844,3578,true
159,0x725e704b6933be9896c717f735e5a5edbfc7193f,0x4968b80a5c22225a8f60af193c5f76b97fecedbc974e40d97bba65a7698ebaaa,0x4968b80a5c22225a8f60af193c5f76b97fecedbc974e40d97bba65a7698ebaaa,2023-10-23T17:24:27.935116,2023-10-23T17:24:27.774305,160810,1017,748,true
1,0x32b78b54b8be7c75fdb0b68d1265f0b9588fc7a6,0xd823b6f3f22730a1a0de5951510521b187ff48b88505623d6e54f4d46c7c77e5,0xd823b6f3f22730a1a0de5951510521b187ff48b88505623d6e54f4d46c7c77e5,2023-10-23T17:24:22.571982,2023-10-23T17:24:22.364969,207013,633,362,true
1559584,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x2753a8e6466b42ce195c077ce1d1162e8cff4cd24574f34e3d5263280bb87a73,0x2753a8e6466b42ce195c077ce1d1162e8cff4cd24574f34e3d5263280bb87a73,2023-10-23T17:24:47.486740,2023-10-23T17:24:47.277507,209233,561,356,true
33,0xfe82bd18bbab907710ffb1297d1e58df4cce3770,0x5dab750b1abe79b4be6e4465abfd5b43ab304bdaa044623fd8402960f5eabd68,0x5dab750b1abe79b4be6e4465abfd5b43ab304bdaa044623fd8402960f5eabd68,2023-10-23T17:24:13.392462,2023-10-23T17:24:13.039014,353448,679,472,true
9,0xecb2bfb4b239c03afa78c8d091de3c207896a110,0xa91f2000745f350a2127bf389e07139ee1ad6e5a59c8c4a16486d0a8fbf8e6a1,0xa91f2000745f350a2127bf389e07139ee1ad6e5a59c8c4a16486d0a8fbf8e6a1,2023-10-23T17:24:13.577050,2023-10-23T17:24:13.151891,425159,635,364,true
81,0x816dc27b105dcfeb9a262aa4169cf662f36e2099,0xf2c50e55bc1b78c222c7a3652daf65614cf8f233347d4ec87b37dbbca9aae502,0xf2c50e55bc1b78c222c7a3652daf65614cf8f233347d4ec87b37dbbca9aae502,2023-10-23T17:24:09.033837,2023-10-23T17:24:08.865948,167889,757,486,true
44,0x56886155d17a43ac0a5905ff7dc729d1251ff7e3,0x81459852079a11592f0c13345c35ae921a63d874486070301bb764f33339e838,0x81459852079a11592f0c13345c35ae921a63d874486070301bb764f33339e838,2023-10-23T17:24:02.171789,2023-10-23T17:24:01.960846,210942,554,346,true
588,0xa47df58652bb5bb0f37d4f5801305b53c2f0de03,0xa0e9fa3e4683dbf3edbf0b4a4da33c23f17af389cc512d2ea1a57c25227ed21d,0xa0e9fa3e4683dbf3edbf0b4a4da33c23f17af389cc512d2ea1a57c25227ed21d,2023-10-23T17:23:53.263252,2023-10-23T17:23:53.127211,136040,635,366,true
4289,0xf1c5c4ba9c8dff204b58a60ed45cc06c63834cab,0xcb3dc0985ec039e8cb7af090d21fa646fc050fdd11a986a612ceb1bc54c61e0b,0xcb3dc0985ec039e8cb7af090d21fa646fc050fdd11a986a612ceb1bc54c61e0b,2023-10-23T17:24:13.527592,2023-10-23T17:24:13.136963,390629,681,476,true
5,0xb9fe5c2fb29d837e30aaa60350f75b81a0f50351,0x12b25cd46fe0f2a4d2a8815abf70994f756a0acb51bcd9bf48b15c5dae40a83b,0x12b25cd46fe0f2a4d2a8815abf70994f756a0acb51bcd9bf48b15c5dae40a83b,2023-10-23T17:24:01.783805,2023-10-23T17:24:01.588442,195362,555,348,true
1373,0x8c976b2d3725fe86443a0d443f71ecbcf297e577,0xd51b93277bb4da320b6bb8abc6b78c942af159bd964355c085d73851711ffb4e,0xd51b93277bb4da320b6bb8abc6b78c942af159bd964355c085d73851711ffb4e,2023-10-23T17:24:04.331067,2023-10-23T17:24:04.194789,136278,635,366,true
372,0x77d5f97d7c1b288def413302d06bd31048eee741,0x8dd30338548d3b0e8048f202c0ea1ed6df936bf27fe31855fff9438fd059f845,0x8dd30338548d3b0e8048f202c0ea1ed6df936bf27fe31855fff9438fd059f845,2023-10-23T17:24:08.826814,2023-10-23T17:24:08.584349,242464,2436,2174,true
826,0x4886128922f728b1c9f9789af2a18695522bef35,0xb3166605d0d49c49bd5a67ff3ad038b6f4e802d58893bf5fdc0f7b3a1f17ceb9,0xb3166605d0d49c49bd5a67ff3ad038b6f4e802d58893bf5fdc0f7b3a1f17ceb9,2023-10-23T17:24:02.045533,2023-10-23T17:24:01.863866,181667,758,490,true
2,0xcf02aa6ce479e36d06e0249142a9fcb44e53bca7,0x5f89704cc632a5c2654ec33c7edab988aaa6f7faa99df6ed152ff56efac3b57e,0x5f89704cc632a5c2654ec33c7edab988aaa6f7faa99df6ed152ff56efac3b57e,2023-10-23T17:23:51.644529,2023-10-23T17:23:51.433283,211245,678,472,true
320,0xede02351590794199e53511159ab6c7cd1e03cc7,0xce5be85df777f1b6417ab88e6c08374103f01ca9ac044b1f43ce125f571795e9,0xce5be85df777f1b6417ab88e6c08374103f01ca9ac044b1f43ce125f571795e9,2023-10-23T17:24:06.054444,2023-10-23T17:24:05.833138,221306,554,348,true
57,0xcba5f0832e6068487fbb70e8b6a2c0eb3a02b6db,0xe082975d09b861b0bda93604e413f99ed9d5c7448ffda14b352eeb389473b594,0xe082975d09b861b0bda93604e413f99ed9d5c7448ffda14b352eeb389473b594,2023-10-23T17:24:41.499535,2023-10-23T17:24:41.350533,149002,756,486,true
1,0x5a66b48bb3a24347f716323ee6592c83e38e17f0,0xe64972d2437059bc4dff8b91be36ace157ff406fdf406f923a7879876f12f0f1,0xe64972d2437059bc4dff8b91be36ace157ff406fdf406f923a7879876f12f0f1,2023-10-23T17:24:39.630478,2023-10-23T17:24:39.397673,232805,634,362,true
8,0x71d7555656b69ef352b4f2f36828e33104d220d9,0xba1443183ff84819cb5265cff9cc155ae82041f3971f5d42453742395de19550,0xba1443183ff84819cb5265cff9cc155ae82041f3971f5d42453742395de19550,2023-10-23T17:24:22.284870,2023-10-23T17:24:22.135848,149022,1144,876,true
4,0xcc6835f097c046c7d622c214559d62e4ddff86f1,0xa023ddf081e4bd12e18939ec9aeeb45579d0d97de91f2967b6d0f40f43eaa5dd,0xa023ddf081e4bd12e18939ec9aeeb45579d0d97de91f2967b6d0f40f43eaa5dd,2023-10-23T17:24:33.978816,2023-10-23T17:24:33.763368,215448,678,472,true
217,0xf1d5916e2a4d4d70aee5842d41a989d93104c793,0x583c879a094f3b318e1f5bae59c2b1558d4737d3410e6ef8baafdf82451de450,0x583c879a094f3b318e1f5bae59c2b1558d4737d3410e6ef8baafdf82451de450,2023-10-23T17:24:18.144137,2023-10-23T17:24:18.008814,135322,2742,2478,true
28,0xa6912fce0b6e54a211d1d80619245e720ae3f239,0xf9dabe42f5085a0dfee9aed6d016fbddaa4c071f8a5417aff68e209fc2767361,0xf9dabe42f5085a0dfee9aed6d016fbddaa4c071f8a5417aff68e209fc2767361,2023-10-23T17:24:10.686576,2023-10-23T17:24:10.552839,133736,758,486,true
42,0x8cee210e8e45475b2e891dc6e9be378c87c2a22c,0x45e8a464af93729001b4b69ea18159a55cdbb4eaa78ac6195d895c0af83a2dfa,0x45e8a464af93729001b4b69ea18159a55cdbb4eaa78ac6195d895c0af83a2dfa,2023-10-23T17:24:20.267350,2023-10-23T17:24:20.048593,218757,633,362,true
1775700,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,0x421df08cfc32744bb84333cd285c2b07eef4969c0e349a79369b6ebff4e2241a,0x421df08cfc32744bb84333cd285c2b07eef4969c0e349a79369b6ebff4e2241a,2023-10-23T17:24:29.064901,2023-10-23T17:24:28.842468,222433,765,494,true
420,0x8de020e9edd392a876c4e098a4a3094697ac5df5,0x93ef084b9929664503ce4222ed3769cc4d4cc832f82c8da62b878c7a4683eecb,0x93ef084b9929664503ce4222ed3769cc4d4cc832f82c8da62b878c7a4683eecb,2023-10-23T17:23:49.133918,2023-10-23T17:23:48.945404,188514,637,368,true
48,0x7fd0d804d45e59b570ceb2debfe78887a1033bb1,0xd50ff8bb06905e2c08c2159aadae3162d6584829afb41f1136958159156f31b1,0xd50ff8bb06905e2c08c2159aadae3162d6584829afb41f1136958159156f31b1,2023-10-23T17:24:04.461835,2023-10-23T17:24:04.231046,230789,759,488,true
142,0x316ba7052b3fa8dd465daf648a261985809c7007,0xb82c75793f06403d3f249fa1d4200dec668b1604de53ba716b4bb30c2e8d646f,0xb82c75793f06403d3f249fa1d4200dec668b1604de53ba716b4bb30c2e8d646f,2023-10-23T17:24:16.449279,2023-10-23T17:24:16.318403,130875,678,472,true
7784,0x01087f4e1dbc0c52690a9397677dd90983711c37,0xb50c37411cf017c8565878ba42df69846904280475d1a2a0702fa7a3fdf1e40c,0xb50c37411cf017c8565878ba42df69846904280475d1a2a0702fa7a3fdf1e40c,2023-10-23T17:24:27.880536,2023-10-23T17:24:27.686600,193935,887,618,true
41,0xd8463cbde7249aeecf34ef6ca611aab4a83fcdb9,0x5dd3714604306a67aa787c8834686756486d9692931bf00eba96d200b982fa75,0x5dd3714604306a67aa787c8834686756486d9692931bf00eba96d200b982fa75,2023-10-23T17:24:15.415922,2023-10-23T17:24:15.246035,169887,757,486,true
161068,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,0x628bd56fc520a381d797ebd51a3a097bc15676071cee156c0ee13ba68ccbcadd,0x628bd56fc520a381d797ebd51a3a097bc15676071cee156c0ee13ba68ccbcadd,2023-10-23T17:24:35.133632,2023-10-23T17:24:34.939598,194033,682,478,true
141,0xff4d5b5fed941759a254f04003caa523cbd42444,0xa47467bad3f4e087441321cc016be66b97f28a3ad642941f1ba86c70950aa24c,0xa47467bad3f4e087441321cc016be66b97f28a3ad642941f1ba86c70950aa24c,2023-10-23T17:24:13.945379,2023-10-23T17:24:13.539410,405969,757,488,true
25,0xbbd2789a4685f1313694cb14c358551a8beda42e,0xc3ddafb5b14701ad2b5e5a4132fe309bd24e89080f69c664a728fea266de2a51,0xc3ddafb5b14701ad2b5e5a4132fe309bd24e89080f69c664a728fea266de2a51,2023-10-23T17:24:38.994896,2023-10-23T17:24:38.797387,197509,633,362,true
15,0x2e8597bf341512c235abf3470a01fcc7ccf7c987,0x2ae2e27644c8b6b2a5a5a0a095dd5751ca9c80828df967c25ed1fc3b731b2b8c,0x2ae2e27644c8b6b2a5a5a0a095dd5751ca9c80828df967c25ed1fc3b731b2b8c,2023-10-23T17:24:05.882003,2023-10-23T17:24:05.738624,143378,633,362,true
10,0xb1c2eddad769934bfa0e2fa74f178c5a71cbd500,0x49df838fa4c7e31b3d520e9d934913f674ab6c4294c404e7d0cf89c05b63b71e,0x49df838fa4c7e31b3d520e9d934913f674ab6c4294c404e7d0cf89c05b63b71e,2023-10-23T17:23:50.147003,2023-10-23T17:23:50.182649,-35646,556,348,true
5633323,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xafed5047c35327ed0958105b0f5d9816abe54db8cfba175a2837378cc9acfa9a,0xafed5047c35327ed0958105b0f5d9816abe54db8cfba175a2837378cc9acfa9a,2023-10-23T17:24:06.013153,2023-10-23T17:24:05.877145,136008,642,372,true
2157,0xb907787e667a08c52c7aadcb5e6ac3b36896f1a4,0x84e1780dc5a351f7e1b3c5bc3b39092f5abf4b99c5940e1b4f6f170c46504fa6,0x84e1780dc5a351f7e1b3c5bc3b39092f5abf4b99c5940e1b4f6f170c46504fa6,2023-10-23T17:24:18.546408,2023-10-23T17:24:18.400553,145854,3841,3576,true
1384,0x9ee03ceae675d9d20b38a3987eb9f1e95f619b26,0x98e7b3d29c7aa6ac8aad0458912d500ca80520d3c3055d3f97be828c28c8c5f0,0x98e7b3d29c7aa6ac8aad0458912d500ca80520d3c3055d3f97be828c28c8c5f0,2023-10-23T17:24:44.329668,2023-10-23T17:24:44.175015,154652,757,490,true
724685,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0xf21c64374d95db41d2b5074226a98673476dfe086ad09bf3e581c12a3b655b58,0xf21c64374d95db41d2b5074226a98673476dfe086ad09bf3e581c12a3b655b58,2023-10-23T17:24:18.374632,2023-10-23T17:24:18.188490,186141,641,370,true
1,0x6447fc693ba509376ceaa980c9f2acf6ee90f147,0x5b44cda1353b009c054ee278b86126e46bb07e94f2de0774b7f0ada9772bdf65,0x5b44cda1353b009c054ee278b86126e46bb07e94f2de0774b7f0ada9772bdf65,2023-10-23T17:24:06.051375,2023-10-23T17:24:05.808221,243153,756,486,true
11,0xe8e6a400e12a4d97a7c579d2318761ffd7c9e124,0x918bb4ebf77aa8fd9d00b5eac0440012a4ee6cf495c13450b946520869adab63,0x918bb4ebf77aa8fd9d00b5eac0440012a4ee6cf495c13450b946520869adab63,2023-10-23T17:24:36.845283,2023-10-23T17:24:36.563695,281588,757,486,true
13716,0xb3cef8a292bf665afaaf717a9dbcc156d70d4ad6,0x5d75f5127b61d3d02bf77df6f1de1eca1f3ce7ca3679d20a5350e4f47732fe2e,0x5d75f5127b61d3d02bf77df6f1de1eca1f3ce7ca3679d20a5350e4f47732fe2e,2023-10-23T17:24:36.645378,2023-10-23T17:24:36.445189,200188,761,492,true
4,0xd458d7feee66922277c6d60faf2666036ee83cd4,0x88601856cfe72d38add4c877a3dd1c846fa06becac1d2b33194a6eee24ddc5e2,0x88601856cfe72d38add4c877a3dd1c846fa06becac1d2b33194a6eee24ddc5e2,2023-10-23T17:23:48.646554,2023-10-23T17:23:48.481141,165412,1143,878,true
4,0x6c054cbd894f6dc3b144f0f6d537d030557c1938,0xfd4c1573216f44f5e4d0cbe1df110d35796df226e91f5d2c25782c8bb619e703,0xfd4c1573216f44f5e4d0cbe1df110d35796df226e91f5d2c25782c8bb619e703,2023-10-23T17:24:00.145087,2023-10-23T17:23:59.972019,173067,756,488,true
6937,0x5a6d7c955c982e433fbccbb3ef1b56a3f113f2fc,0x0dc66d6f96c3c929b9f003c24e827ebf6260be6bf67ea1ea90dfc87520c13519,0x0dc66d6f96c3c929b9f003c24e827ebf6260be6bf67ea1ea90dfc87520c13519,2023-10-23T17:24:45.599237,2023-10-23T17:24:45.451600,147637,639,370,true
9520,0x5cf78da3a7c0f96eb6723b0dad4ab1aa5b0da78e,0xb313a684c2ffff250a518bb2969e44bf5a46b2cf73feac861c48bdbfd124a4e8,0xb313a684c2ffff250a518bb2969e44bf5a46b2cf73feac861c48bdbfd124a4e8,2023-10-23T17:24:07.071898,2023-10-23T17:24:06.843639,228259,681,476,true
8,0x1c9b4608f7977dfdcbf94942d93edc021e718759,0x151a653cde0a5a17a8f873b9a50ff098e7310b02c44821a030c7176c162bbb0e,0x151a653cde0a5a17a8f873b9a50ff098e7310b02c44821a030c7176c162bbb0e,2023-10-23T17:24:35.119672,2023-10-23T17:24:34.884647,235025,693,422,true
6,0x3b0ddaea37317419810f3e791858a50a186acf73,0x3a34e3a63633f1cd73d7ca0e0f8718d68d81834ad2f5c3e86d29d3c5ad772caf,0x3a34e3a63633f1cd73d7ca0e0f8718d68d81834ad2f5c3e86d29d3c5ad772caf,2023-10-23T17:23:51.695139,2023-10-23T17:23:51.484931,210207,678,472,true
1073,0x095147b410fa3c206346f0015916fa49d874f7b2,0x4d5abb99e62fcab32ec28d9797dd8ec80b880930888692db3e1f15fe382a7357,0x4d5abb99e62fcab32ec28d9797dd8ec80b880930888692db3e1f15fe382a7357,2023-10-23T17:24:24.920214,2023-10-23T17:24:24.650229,269985,763,494,true
223259,0x58b704065b7aff3ed351052f8560019e05925023,0x15048dbf76f25da08fec58a0d7182bdf933dd135cbbaab82e1ba5db04426d9dd,0x15048dbf76f25da08fec58a0d7182bdf933dd135cbbaab82e1ba5db04426d9dd,2023-10-23T17:24:35.400912,2023-10-23T17:24:35.266043,134868,762,494,true
35,0xee7531a6ce94cc7f798e08711e7bc0bf7addd7be,0xc2b527846d44e92e5eb69847a2503e2f47910a2f01b728959e4a7a9d2ca128f2,0xc2b527846d44e92e5eb69847a2503e2f47910a2f01b728959e4a7a9d2ca128f2,2023-10-23T17:24:01.443808,2023-10-23T17:24:01.184802,259006,678,470,true
1775699,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,0x01ec0a00fd57fddfa624f079d8ca74daff7334d8c76f397c0ab0f0c1c2e22c6c,0x01ec0a00fd57fddfa624f079d8ca74daff7334d8c76f397c0ab0f0c1c2e22c6c,2023-10-23T17:24:28.523705,2023-10-23T17:24:28.365767,157937,765,494,true
2,0xe5890ae5258f2a10eb16293ad1e6988d3ad3c724,0xbb6d998129d4726fa9d763305a5d4f3a527706ac7d894deebe63c0b7fa87e3e8,0xbb6d998129d4726fa9d763305a5d4f3a527706ac7d894deebe63c0b7fa87e3e8,2023-10-23T17:24:17.906520,2023-10-23T17:24:17.772992,133527,637,366,true
7352128,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x442e2716b7953ac5caaabca0ec69872ca4b5a737a8c6406b9876585bbe29fd49,0x442e2716b7953ac5caaabca0ec69872ca4b5a737a8c6406b9876585bbe29fd49,2023-10-23T17:23:51.546846,2023-10-23T17:23:51.339912,206934,641,370,true
51,0xf50267b91b54c9d00f0909b93df92497fa747e8f,0x1f31c8fd703790dcf23dfe6fcc13faab3a4f4e8af29af4e0ffe46ba88f7b0d9e,0x1f31c8fd703790dcf23dfe6fcc13faab3a4f4e8af29af4e0ffe46ba88f7b0d9e,2023-10-23T17:24:08.564535,2023-10-23T17:24:08.432345,132189,757,486,true
117,0x5aedafdde2d74b80b930d2de817fd4a85977c5ef,0x4d94075fda1f5b1ef8bfc56d1f7467317eea469c2a6a614d1194b81a273eb780,0x4d94075fda1f5b1ef8bfc56d1f7467317eea469c2a6a614d1194b81a273eb780,2023-10-23T17:24:46.857607,2023-10-23T17:24:46.727018,130589,5061,4796,true
22,0xa16b36de056330b0304d56534724761e4e52dc7b,0xddd4249c851329d9468ceabf54f2b33dbb38f0ba6aea05d336b1d53ac2af3d59,0xddd4249c851329d9468ceabf54f2b33dbb38f0ba6aea05d336b1d53ac2af3d59,2023-10-23T17:23:58.392999,2023-10-23T17:23:58.167049,225950,638,366,true
371,0x77d5f97d7c1b288def413302d06bd31048eee741,0xd2817e32d76da34dcc4d890272bb508642bf8bbc2442b9e224406c58a10c60e0,0xd2817e32d76da34dcc4d890272bb508642bf8bbc2442b9e224406c58a10c60e0,2023-10-23T17:24:08.788916,2023-10-23T17:24:08.580925,207990,2438,2176,true
12955,0xaa0e9a1e2d2ccf2b867fda047bb5394bef1883e0,0xa400e913c7af5820b728c84444cd7e0de65e1c7834f3ee2bf282c45d4a4c237d,0xa400e913c7af5820b728c84444cd7e0de65e1c7834f3ee2bf282c45d4a4c237d,2023-10-23T17:24:28.610540,2023-10-23T17:24:28.393066,217474,763,492,true
8,0xacb5fa581fbe98c019cf62c83b1b20725bfcee3d,0xd776cff95c654122b36d82883aa2f1169a3aafcbee713b4c84464f569e12f450,0xd776cff95c654122b36d82883aa2f1169a3aafcbee713b4c84464f569e12f450,2023-10-23T17:24:08.896191,2023-10-23T17:24:08.689911,206279,1090,824,true
136,0x142833bc44dbabac1a127425ebabdbe65d706639,0x876b2eb24e0ab972d114778be0ab0020933944ef779606db209810b0947484ee,0x876b2eb24e0ab972d114778be0ab0020933944ef779606db209810b0947484ee,2023-10-23T17:23:51.296648,2023-10-23T17:23:51.144268,152380,557,350,true
13,0xee33a469014a46b3d7c783f7cf32a000df935f80,0xd79a193036b96f7833296c1ce962437ae3cc28907688116356a63801084f1c25,0xd79a193036b96f7833296c1ce962437ae3cc28907688116356a63801084f1c25,2023-10-23T17:24:40.589709,2023-10-23T17:24:40.419908,169800,684,412,true
7,0xb912627cc53fc073185cf5f28c04f00acf861880,0x544cc152f00640efdd26d7db642f33c8b91cacb2bfa1fbeffdbc4da84ac41ec0,0x544cc152f00640efdd26d7db642f33c8b91cacb2bfa1fbeffdbc4da84ac41ec0,2023-10-23T17:24:03.466578,2023-10-23T17:24:03.239165,227413,6197,5930,true
53,0x75af7c96b2bec9255572b1e0f7deda4826b0063e,0xd4aba92ca265b64357b39b73aa61e571cfb79d880aeeb90c4e2f1b8e4724ee4b,0xd4aba92ca265b64357b39b73aa61e571cfb79d880aeeb90c4e2f1b8e4724ee4b,2023-10-23T17:24:36.181338,2023-10-23T17:24:35.959247,222090,556,348,true
13714,0xb3cef8a292bf665afaaf717a9dbcc156d70d4ad6,0xa831ae1f5948545ebbae14daebde3ac6fa48d450845d95c8c2b558f8b8b039e9,0xa831ae1f5948545ebbae14daebde3ac6fa48d450845d95c8c2b558f8b8b039e9,2023-10-23T17:24:18.257991,2023-10-23T17:24:18.124215,133776,638,368,true
7352133,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x5d532a804abcc812884384b95fffe0fa1158857939593275b3f3f3559e5abd1d,0x5d532a804abcc812884384b95fffe0fa1158857939593275b3f3f3559e5abd1d,2023-10-23T17:24:44.158025,2023-10-23T17:24:43.990742,167283,642,370,true
63,0x03dcd449df803460f4d51d8d76358ffae1ec311a,0x0ddfa9ea156369098ea1cdc3f84cdf11402d2397bd8128a68b93528523c08dec,0x0ddfa9ea156369098ea1cdc3f84cdf11402d2397bd8128a68b93528523c08dec,2023-10-23T17:24:10.528756,2023-10-23T17:24:10.386095,142660,1924,1660,true
105382,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0x0e31981bc7ec5dbdfd2d6d7bc0a4ca76744436d06a6a4df7d26adb60f0b14e96,0x0e31981bc7ec5dbdfd2d6d7bc0a4ca76744436d06a6a4df7d26adb60f0b14e96,2023-10-23T17:23:49.364299,2023-10-23T17:23:49.178346,185953,761,492,true
6238,0x94aa50fe3c1ad32b0419004eee4f278ca3908876,0x9f2833a618ddce36c4fd24ddaefb0b7c2c207bccb32dec6bb178cad51d86d07b,0x9f2833a618ddce36c4fd24ddaefb0b7c2c207bccb32dec6bb178cad51d86d07b,2023-10-23T17:24:32.132582,2023-10-23T17:24:31.999111,133471,832,564,true
391,0xe7158c21c24f55f5aebc67f37e0b9781782b9d54,0xcebffc7c117be7e6f73afcc697d84e7fa7bbee6f5ce8478d413fe5172f626645,0xcebffc7c117be7e6f73afcc697d84e7fa7bbee6f5ce8478d413fe5172f626645,2023-10-23T17:24:04.091749,2023-10-23T17:24:03.882439,209309,759,492,true
5321752,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x3078a8dde692e0bd1b491a6a19be50f7a48f794a9953d96bfb8ca1197273c94b,0x3078a8dde692e0bd1b491a6a19be50f7a48f794a9953d96bfb8ca1197273c94b,2023-10-23T17:23:58.752002,2023-10-23T17:23:58.600932,151070,765,494,true
7748515,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xb2e86137f8d90802976c69f0039c20b812ff048654223317a7d74bdde14934c2,0xb2e86137f8d90802976c69f0039c20b812ff048654223317a7d74bdde14934c2,2023-10-23T17:24:21.275305,2023-10-23T17:24:21.108244,167061,764,494,true
262,0x7efe44c2d9ba5cdf23f149e6cfaea4319d167fac,0x599b98be3c658b880b35b2e8e19ceb32b3f7916b64f5a5715cf04b8c63f32305,0x599b98be3c658b880b35b2e8e19ceb32b3f7916b64f5a5715cf04b8c63f32305,2023-10-23T17:23:55.230475,2023-10-23T17:23:55.024024,206450,636,368,true
5633325,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0x835822aa14e36fcd747bfc42fda3898761693240339895ecd870ccec268b1199,0x835822aa14e36fcd747bfc42fda3898761693240339895ecd870ccec268b1199,2023-10-23T17:24:34.900659,2023-10-23T17:24:34.749587,151071,642,370,true
5321753,0x9696f59e4d72e237be84ffd425dcad154bf96976,0xcc31ed6be162a5488701e44f94262d4dc692ac55eba9bf5030a286f180056065,0xcc31ed6be162a5488701e44f94262d4dc692ac55eba9bf5030a286f180056065,2023-10-23T17:24:20.349201,2023-10-23T17:24:20.194517,154684,765,494,true
2,0x37675993e2c08a84746f0c5e3a79a1bf393aa2b8,0xd6d294acc47dc1fd04f93b66a6f61798ff5fa9b5c23289056d35f25646c0ecf4,0xd6d294acc47dc1fd04f93b66a6f61798ff5fa9b5c23289056d35f25646c0ecf4,2023-10-23T17:23:52.905229,2023-10-23T17:23:52.769220,136008,755,486,true
34511,0xad6eaa735d9df3d7696fd03984379dae02ed8862,0x35461faa4368269b8dc68fb6c1b47a8172076cc8a24a71d802431bc3e486e1fb,0x35461faa4368269b8dc68fb6c1b47a8172076cc8a24a71d802431bc3e486e1fb,2023-10-23T17:24:13.070259,2023-10-23T17:24:12.901480,168779,761,492,true
559,0xd67c8f881457a80129f5b91c5044b44e495f9f83,0x6880dddc7aaa28ecb45de7b857c4eb59071816e4d9082660548bbe09057080ae,0x6880dddc7aaa28ecb45de7b857c4eb59071816e4d9082660548bbe09057080ae,2023-10-23T17:24:32.580802,2023-10-23T17:24:32.360186,220615,1975,1712,true
239,0xf3f92efd6063120b9356f971608dc53548632a01,0xde7a9b05c0b767fab3a2fe1144461e7d5ecb9a642988eadc52956fb8b9703ee8,0xde7a9b05c0b767fab3a2fe1144461e7d5ecb9a642988eadc52956fb8b9703ee8,2023-10-23T17:23:58.515110,2023-10-23T17:23:58.329859,185250,1924,1662,true
